AT,V,AP,RH,PE,PE_Label,AT_V,AT_RH
0.1971671388101983,0.2741992882562277,0.4615194258846813,0.858176943699732,480.56,4,0.05406308912927322,0.16920429258215677
0.1643059490084986,0.344306049822064,0.656273199703044,0.6021447721179625,485.36,4,0.05657153226538162,0.09893596822334795
0.7524079320113315,0.8939501779359428,0.6085127443702092,0.3971849865951742,439.25,2,0.6726152047019446,0.29884513439002347
0.5668555240793202,0.4501779359430604,0.5159613956941378,0.6439678284182306,455.2,3,0.2551858498079501,0.36503672086823785
0.3685552407932012,0.3092526690391459,0.8698341994555818,0.5931635388739946,466.34,3,0.11397669190366257,0.21861353089945246
0.3444759206798867,0.4749110320284696,0.47414006434051,0.8016085790884719,463.64,3,0.16359541499904223,0.27613485330639714
0.8478753541076488,0.8343416370106761,0.4780994803266551,0.2152815013404825,437.29,2,0.7074177109271824,0.18253187918188787
0.7212464589235128,0.8402135231316724,0.4048502845830271,0.8545576407506703,428.93,1,0.6060010282983678,0.6163466723374523
0.6271954674220963,0.5948398576512456,0.4345459044790907,0.653887399463807,448.32,2,0.3730808625608662,0.41011521314812144
0.7725212464589235,0.7327402135231317,0.2915120019797079,0.5219839142091154,430.16,2,0.5660573830814675,0.4032436640363336
0.7504249291784704,0.6934163701067614,0.453848057411534,0.5806970509383378,441.51,2,0.5203569304285585,0.43576954332454876
0.3073654390934844,0.3258007117437722,0.485028458302402,0.9436997319034852,472.44,4,0.10013987882209427,0.29006068246891825
0.8019830028328613,0.8683274021352311,0.5008661222469684,0.5093833780160859,433.08,2,0.6963838174064702,0.40851681109448706
0.7827195467422098,0.7144128113879004,0.5426874536005961,0.4146112600536194,445.67,2,0.5591848719163651,0.32452433754338544
0.6838526912181303,0.6149466192170819,0.4246473645137349,0.676809651474531,443.93,2,0.4205329005070923,0.46283810160326283
0.8694050991501417,0.8186832740213522,0.2687453600593912,0.2445040214477211,433.7,2,0.7117674130230964,0.21257304300936433
0.6277620396600566,0.3418149466192171,0.3578322197475891,0.4979892761394103,448.17,2,0.2145784480759731,0.31261876371811137
0.5711048158640226,0.582918149466192,0.5543182380598886,0.6958445040214478,449.6,2,0.33290736241468644,0.3974001473391611
0.8600566572237962,0.8514234875444838,0.2113338282603329,0.593833780160858,430.64,2,0.7322724385793352,0.5107306959117182
0.2985835694050991,0.2734875444839857,0.6468695867359564,0.9379356568364612,466.71,3,0.08165888721986428,0.28005217629054674
0.4594900849858358,0.4946619217081849,0.4991338777530316,0.7569705093833781,458.04,3,0.22729224844495075,0.3478204436883398
0.8572237960339945,0.8172597864768684,0.3845582776540475,0.2599195710455764,426.96,1,0.7005745365096329,0.22280924135521651
0.8379603399433428,0.7870106761565837,0.3808463251670382,0.5,435.76,2,0.6594837337312109,0.4189801699716714
0.2864022662889519,0.2715302491103202,0.5882207374412296,0.3979892761394102,468.14,3,0.07776687871119936,0.11398503064502656
0.2504249291784703,0.2921708185053381,0.5139816877010652,0.5962466487935658,474.27,4,0.073166856532215,0.149315024797029
0.8337110481586403,0.7640569395017792,0.5691660480079186,0.2316353887399464,435.2,2,0.6370027118849112,0.19311698273701483
0.2073654390934844,0.2434163701067615,0.7292749319475398,0.6573726541554958,483.24,4,0.05047614246973071,0.13631636907700365
0.6113314447592069,0.8165480427046262,0.3051224944320729,0.9134048257372656,435.68,2,0.4991814946619217,0.5583930917679941
0.2872521246458924,0.2966192170818506,0.6109873793615463,0.8757372654155497,465.2,3,0.08520450031756276,0.25155739012220046
0.8920679886685552,0.7612099644128113,0.25068052462262,0.3735924932975872,426.88,1,0.6790510419081991,0.3332699040776493
0.6362606232294618,0.6425266903914589,0.3699579312051497,0.7411528150134048,448.66,2,0.4088144324700331,0.4715663519886989
0.4623229461756374,0.2555160142348753,0.2439990101460054,0.4462466487935657,455.81,3,0.11813091649612366,0.20631006539124624
0.5691218130311615,0.5362989323843416,0.6424152437515502,0.4652815013404827,456.52,3,0.30521942072525277,0.2648018516127563
0.728328611898017,0.7569395017793595,0.3157634248948291,0.4552278820375335,439.01,2,0.5513006966217375,0.331555491421671
0.4235127478753542,0.4053380782918149,0.4956693887651582,0.5386058981233244,456.31,3,0.17166584335588198,0.2281064639360822
0.3104815864022663,0.2019572953736654,0.5048255382331099,0.8155495978552281,475.59,4,0.06270402145312672,0.2532131329318215
0.4144475920679887,0.5064056939501779,0.5570403365503616,0.5040214477211795,462.09,3,0.20987862046717004,0.2088904753586645
0.7705382436260624,0.7999999999999997,0.3556050482553843,0.4690348525469168,429.23,1,0.6164305949008497,0.3614092914809104
0.4841359773371105,0.5718861209964413,0.5770848799802053,0.9160857908847186,451.42,3,0.27687064611414114,0.4435100896946131
0.5813031161473088,0.8288256227758005,0.4496411779262566,0.7679624664879356,441.85,2,0.4817989172623067,0.4464189748536102
0.701699716713881,0.6055160142348753,0.5345211581291771,0.5403485254691691,439.46,2,0.42489041565433033,0.37916240724847927
0.4405099150141643,0.490035587188612,0.5575352635486261,0.595308310991957,458.66,3,0.21586553486637158,0.2622392134822927
0.7470254957507083,0.702491103202847,0.4041078940856231,0.4085790884718499,443.65,2,0.5247787646305688,0.30521899611905623
0.6464589235127479,0.6087188612099644,0.4345459044790907,0.8016085790884719,440.67,2,0.39351173973969944,0.518207019116117
0.3345609065155808,0.2640569395017794,0.5273447166542944,0.7974530831099196,465.74,3,0.08834312905144519,0.2667966263888995
0.4195467422096318,0.5149466192170817,0.6211333828260344,0.512064343163539,459.59,3,0.21604417650439042,0.21483492697597772
0.4396600566572238,0.2845195729537366,0.1638208364266269,0.5737265415549597,460.46,3,0.12509189156492895,0.25224464376580663
0.5356940509915015,0.686476868327402,0.6008413758970548,0.4593833780160858,447.69,2,0.3677415745062655,0.24608894272759727
0.1439093484419263,0.2492882562277579,0.6760702796337554,0.651608579088472,486.9,4,0.035874910527960616,0.09377256605579141
0.9008498583569404,0.7921708185053379,0.3590695372432577,0.2272117962466488,435.99,2,0.7136269696450351,0.2046837144658196
0.7243626062322946,0.6023131672597865,0.4912150457807485,0.3749329758713137,437.78,2,0.4362931356043269,0.2715874275645748
0.6062322946175638,0.686476868327402,0.5115070527097245,0.7328418230563005,446.11,2,0.4161644470880001,0.44427237998313973
0.6889518413597734,0.8165480427046262,0.1709972779015096,0.8432975871313675,430.6,2,0.5625622775800712,0.5809914254684095
0.3787535410764873,0.3352313167259787,0.6609750061865896,0.6285522788203755,462.09,3,0.1269700482896979,0.23806640135491278
0.1090651558073654,0.2501779359430605,0.7871813907448697,0.7099195710455763,482.11,4,0.027285695563194972,0.0774274886267838
0.394900849858357,0.2069395017793595,0.3657510517198723,0.914745308310992,464.38,3,0.08172058512193404,0.36123369965595553
0.7830028328611899,0.8939501779359428,0.6243504083147755,0.3367292225201072,437.31,2,0.699965521760608,0.2636599351403899
0.5186968838526913,0.7845195729537365,0.5033407572383091,0.8434316353887401,442.89,2,0.40692785781254726,0.43748536101891883
0.5946175637393768,0.8507117437722419,0.4696857213561003,0.8848525469168902,437.98,2,0.5058481445263274,0.5261488657163038
0.796600566572238,0.827224199288256,0.3845582776540475,0.5506702412868634,426.82,1,0.6589672658352906,0.43866422620358636
0.7773371104815865,0.8475088967971528,0.3454590447908963,0.4770777479892762,429.12,1,0.6588001169437359,0.3708502380970465
0.9158640226628896,0.8715302491103202,0.180648354367733,0.2412868632707775,434.23,2,0.798203199822568,0.2209859572108849
0.5002832861189802,0.5948398576512456,0.591685226429103,0.8270777479892764,450.17,3,0.29758843870031154,0.41377317363996097
0.6294617563739378,0.588967971530249,0.5647117050235124,0.5977211796246651,442.03,2,0.37073281380742595,0.3762426235484436
0.3087818696883853,0.3142348754448398,0.4790893343231879,0.4975871313672922,475.38,4,0.0970300323611545,0.15364588475647267
0.7022662889518414,0.641459074733096,0.4815639693145286,0.38686327077748,451.4,3,0.45047508392729324,0.27168103350067224
0.7161473087818697,0.7161921708185052,0.5278396436525625,0.3025469168900804,442.94,2,0.5128990957023176,0.21666816031108307
0.6977337110481587,0.8258007117437721,0.3412521653056188,0.7491957104557643,430.12,2,0.5761889951911929,0.5227391033576623
0.7507082152974505,0.7179715302491102,0.5389755011135868,0.4521447721179625,447.26,2,0.538987126107689,0.3394287949327481
0.256657223796034,0.344306049822064,0.7050235090324186,0.4378016085790885,484.63,4,0.0883686348835099,0.1123649454313468
0.7855524079320114,0.7850533807829182,0.3964365256124722,0.4089812332439679,427.82,1,0.6167005736291876,0.3212761925738026
0.4014164305949009,0.286832740213523,0.5966344964117809,0.4044235924932975,456.31,3,0.1151393747542669,0.16234227494702624
0.6362606232294618,0.8026690391459074,0.3976738431081443,0.7071045576407509,434.24,2,0.5107067030939683,0.449902786532897
0.7923512747875355,0.8117437722419928,0.3694630042068816,0.6974530831099197,436.32,2,0.6431862127367859,0.5526278395066418
0.6300283286118981,0.6998220640569394,0.3400148478099503,0.5849865951742628,438.36,2,0.4409077253435222,0.3685581268180058
0.7586402266288953,0.9754448398576512,0.4570650829002751,0.852815013404826,431.55,2,0.7400116943735949,0.6469797750419616
0.3444759206798867,0.2647686832740213,0.6292996782974534,0.8466487935656837,467.93,3,0.0912064359380198,0.2916501226560542
0.2762039660056657,0.2681494661921708,0.8064835436773095,0.6593833780160858,489.54,4,0.07406394604457975,0.182124304126256
0.5172804532577904,0.4243772241992882,0.4813165058153927,0.4187667560321715,454.25,3,0.21952204288609073,0.2166198573696162
0.8322946175637395,0.7640569395017792,0.5436773075971324,0.1815013404825737,430.48,2,0.6359204782595546,0.15106258876424972
0.4696883852691219,0.7535587188612097,0.2692402870576593,0.8970509383378018,444.63,2,0.3539377778673898,0.42133440673203276
0.2257790368271954,0.3281138790035586,0.7265528334570668,0.5908847184986596,477.22,4,0.07408123557105839,0.13340938261853588
0.7776203966005667,0.7825622775800712,0.4174709230388522,0.44343163538874,435.32,2,0.6085363886564578,0.3448214841762299
0.2186968838526912,0.2316725978647686,0.6829992576095059,0.7308310991957105,478.03,4,0.05066607522708253,0.15983048401673897
0.5810198300283287,0.4101423487544483,0.3907448651323939,0.7178284182305632,445.36,2,0.23830083776072908,0.41707254554982587
0.4855524079320114,0.3001779359430604,0.497896560257363,0.7217158176943701,462.73,3,0.14575211960521406,0.3504308531241219
0.2759206798866856,0.302135231316726,0.690175699084385,0.9249329758713138,469.13,3,0.08336535844263206,0.2552081355520283
0.7220963172804533,0.7074733096085409,0.5778272704776057,0.2588471849865951,442.78,2,0.5108638714425413,0.18691259901723256
0.574787535410765,0.7699288256227758,0.5518436030685514,0.4489276139410188,449.54,2,0.4425454921214199,0.2580379967949936
0.4337110481586403,0.7637010676156583,0.2640435535758492,0.9213136729222522,449.94,2,0.3312255905154598,0.3995839187659967
0.3694050991501417,0.3649466192170818,0.4078198465726323,0.7920911528150136,462.67,3,0.1348131420563951,0.2926025108415801
0.2413597733711048,0.2727758007117437,0.528582034149963,0.789544235924933,480.18,4,0.06583710544090811,0.19056421784930394
0.4997167138810198,0.3731316725978647,0.5073001732244506,0.9914209115281504,452.82,3,0.1864601332755335,0.49542959998177255
0.293201133144476,0.2749110320284698,0.8141549121504603,0.6087131367292224,476.63,4,0.08060422610466467,0.17847538144893638
0.1654390934844193,0.1946619217081849,0.584261321455088,0.5355227882037534,482.56,4,0.03220469186333711,0.08859640462067764
0.0708215297450425,0.2338078291814946,0.466716159366495,0.7576407506702414,492.92,5,0.016558628129001034,0.05365727695964882
0.4881019830028328,0.3215302491103202,0.4048502845830271,0.5788203753351207,453.32,3,0.1569395521861421,0.2825233730035164
0.6858356940509915,0.8083629893238434,0.2801286810195513,0.7179624664879358,428.72,1,0.5544041918280525,0.49240428650631524
0.6878186968838528,0.6215302491103202,0.6144518683494198,0.3387399463806971,444.71,2,0.4275001260169568,0.23299166850207725
0.7175637393767706,0.7101423487544484,0.5040831477357095,0.396916890080429,441.68,2,0.5095723992620448,0.2848131678679113
0.5909348441926346,0.5843416370106761,0.594407324919576,0.47171581769437,446.36,2,0.3453078342221729,0.2787533132324238
0.154957507082153,0.2724199288256228,0.6748329621380869,0.6319034852546919,493.3,5,0.042213513050316065,0.09791818879159107
0.6745042492917848,0.8507117437722419,0.4642415243751543,0.8162198391420914,430.56,2,0.5738086860968011,0.5505437498575977
0.5813031161473088,0.6128113879003557,0.5926750804256393,0.5567024128686329,450.07,3,0.356229169397034,0.3236128473672619
0.626628895184136,0.7637010676156583,0.3036377134372685,0.5945040214477211,444.95,2,0.4785571562509451,0.37253339814231134
0.7722379603399434,0.4638790035587188,0.3298688443454622,0.4828418230563002,438.79,2,0.3582249755527104,0.3728687846038171
0.3960339943342776,0.4540925266903914,0.536748329621382,0.9965147453083112,460.19,3,0.17983607714254027,0.39465371499745583
0.764872521246459,0.7046263345195728,0.1873298688443476,0.5695710455764076,427.91,1,0.5389493210206364,0.4356492416590087
0.4322946175637394,0.3476868327402135,0.6891858450878523,0.598123324396783,460.19,3,0.15030314639137843,0.2585654937760597
0.8696883852691218,0.7939501779359431,0.4709230388517689,0.3202412868632708,428.37,1,0.6904892482332423,0.27851012766862365
0.5750708215297451,0.6128113879003557,0.5902004454342986,0.6479892761394104,453.45,3,0.35240994828264083,0.37263972537195555
0.4702549575070822,0.6537366548042703,0.6807720861172974,0.7042895442359249,457.14,3,0.3074229028258042,0.33119564969734716
0.7674220963172804,0.8165480427046262,0.1940113833209622,0.6927613941018766,431.52,2,0.6266370106761565,0.5316404013093439
0.2453257790368272,0.3354092526690391,0.6181638208364291,0.8013404825737267,476.02,4,0.08228453620719203,0.19658947816114655
0.2345609065155807,0.2096085409252669,0.4974016332590949,0.6304289544235926,473.66,4,0.0491659693728388,0.1478739870432676
0.7161473087818697,0.8565836298932384,0.456570155902007,0.6769436997319036,434.31,2,0.6134400612946478,0.4847914087598449
0.4427762039660057,0.347508896797153,0.4209354120267257,0.7369973190348527,457.67,3,0.15386867016825784,0.3263248752553753
0.6218130311614731,0.595373665480427,0.466716159366495,0.6941018766756033,444.57,2,0.37021110360610127,0.4316015918705239
0.8300283286118981,0.7774021352313166,0.2345953971789178,0.2144772117962467,433.19,2,0.6452657949653705,0.17802216163257872
0.6246458923512748,0.6834519572953736,0.5372432566196501,0.7615281501340485,440.58,2,0.426915457743994,0.47568543089109827
0.3762039660056658,0.2763345195729537,0.4271219995050757,0.8906166219839142,466.47,3,0.10395814220761546,0.3350535053809174
0.2110481586402267,0.2535587188612099,0.7000742390497408,0.7911528150134048,480.38,4,0.053513100722833266,0.166971344811611
0.3971671388101984,0.4873665480427046,0.7772828507795104,0.4394101876675604,458.6,3,0.19356597743792406,0.1745192869999773
0.2308781869688386,0.2544483985765123,0.5528334570650841,0.7697050938337804,480.6,4,0.058746584940469575,0.177708116565023
0.4954674220963174,0.7158362989323844,0.5241276911655568,0.756300268096515,452.76,3,0.35467356567499736,0.374722144164534
0.5127478753541077,0.4596085409252668,0.3739173471912913,0.8668900804289545,449.23,2,0.23566330285403203,0.444496046905498
0.6053824362606233,0.4638790035587188,0.4620143528829494,0.754289544235925,449.94,2,0.2808242013045275,0.4566336419354594
0.4906515580736544,0.3562277580071175,0.540212818609259,0.7558981233243969,459.94,3,0.17478370449527691,0.3708825919540667
0.6456090651558074,0.683629893238434,0.6028210838901273,0.4660857908847185,448.65,2,0.4413576562862298,0.3009092117354883
0.7810198300283286,0.8814946619217082,0.2563721851026983,0.6250670241286864,433.74,2,0.6884648110249716,0.48818974094129985
0.7745042492917847,0.7850533807829182,0.3907448651323939,0.4050938337801609,430.54,2,0.6080271793372517,0.31374689562463454
0.8277620396600568,0.7870106761565837,0.3682256867112095,0.5147453083109921,432.56,2,0.6514575625296142,0.4260866263129516
0.5674220963172805,0.351067615658363,0.5209106656768157,0.2754691689008043,450.88,3,0.19920352242597764,0.15630729328847337
0.126628895184136,0.3142348754448398,0.5154664686958697,0.838739946380697,487.17,4,0.03979121510590465,0.10620871275698913
0.5855524079320114,0.4441281138790035,0.3855481316505837,0.7777479892761394,444.5,2,0.26006028651215307,0.4554122078849236
0.8413597733711049,0.8293594306049822,0.3699579312051497,0.6115281501340484,430.11,2,0.6977896625769964,0.514515185806834
0.3926345609065156,0.2800711743772242,0.2774065825290783,0.7020107238605899,466.45,3,0.10996562257417358,0.2756336723146679
0.3237960339943343,0.2455516014234874,0.5847562484533526,0.8190348525469169,474.48,4,0.07950863468188275,0.2652002369578261
0.43314447592068,0.3231316725978648,0.6782974511259603,0.6025469168900806,461.51,3,0.1399626989807749,0.2609898685339755
0.8643059490084987,0.7569395017793595,0.3264043553575888,0.1658176943699732,428.12,1,0.6542273144274295,0.14331721969484087
0.6147308781869689,0.683629893238434,0.5743627814897323,0.5928954423592494,446.58,2,0.42024840462532637,0.36447113595455277
0.3334277620396601,0.2738434163701068,0.5731254639940602,0.6821715817694372,472.73,4,0.09130699746957953,0.22745494383643844
0.3008498583569405,0.2653024911032029,0.3511507052709746,0.482573726541555,470.92,4,0.07981621687014206,0.14518223727680776
0.4124645892351276,0.2540925266903915,0.4033655035882226,0.6884718498659519,463.91,3,0.10480416964906802,0.2839702587549083
0.1651558073654391,0.3279359430604982,0.576095025983669,0.7894101876675605,486.01,4,0.05416052544030325,0.13037567688673876
0.5444759206798867,0.6128113879003557,0.5684236575105182,0.6845844504021448,453.86,3,0.3336610446301654,0.372739748915842
0.8940509915014164,0.8633451957295372,0.3194753773818348,0.3,436.76,2,0.7718746282499771,0.26821529745042494
0.4847025495750709,0.6565836298932383,0.47414006434051,0.8100536193029491,451.51,3,0.31824775941850736,0.3926350545686533
0.5325779036827195,0.4167259786476868,0.6906706260826532,0.7974530831099196,449.38,2,0.22193904811831477,0.42470589128800246
0.5827195467422096,0.6752669039145908,0.5412026726057917,0.6466487935656837,441.3,2,0.3934912241791255,0.3768148918879919
0.8042492917847026,0.8596085409252668,0.3320960158376635,0.4903485254691689,428.72,1,0.6913395602512274,0.3943624543362523
0.8274787535410766,0.801423487544484,0.3303637713437268,0.7010723860589814,431.37,2,0.6631609085318522,0.5801225041581544
0.4484419263456091,0.576512455516014,0.578817124474142,0.7973190348525472,455.75,3,0.2585323561138386,0.3575512839012981
0.7660056657223797,0.5866548042704626,0.5169512496906705,0.2121983914209116,444.0,2,0.44938090389442803,0.1625451700855935
0.58328611898017,0.8110320284697509,0.3754021281860922,0.7903485254691689,440.04,2,0.47306372425473575,0.46099932406261157
0.4906515580736544,0.7695729537366548,0.4394951744617685,0.9297587131367292,448.69,2,0.377592168802234,0.45618756123309206
0.6226628895184136,0.6064056939501777,0.4860183122989383,0.7227882037533513,448.67,2,0.3775863216154365,0.4500533914588856
0.5753541076487253,0.6229537366548042,0.3924771096263306,0.8923592493297587,439.18,2,0.3584189912594639,0.5134225596002097
0.7742209631728046,0.748932384341637,0.5597624350408346,0.2802949061662198,433.34,2,0.5798391519562873,0.21701019222444162
0.5201133144475921,0.5457295373665481,0.6577579806978484,0.4183646112600537,458.04,3,0.2838411984716664,0.21759700461004494
0.7787535410764873,0.8683274021352311,0.3669883692155444,0.755495978552279,431.32,2,0.6762130392265582,0.5883451685666332
0.1101983002832861,0.2715302491103202,0.5736203909923319,0.7959785522788205,482.82,4,0.029922171927454545,0.08771548352307681
0.6711048158640227,0.7601423487544482,0.4513734224201933,0.6340482573726542,436.07,2,0.5101351909912997,0.4255128390129796
0.4036827195467422,0.3930604982206406,0.4226676565206659,0.8382037533512066,450.62,3,0.1586717308681056,0.3383683706871018
0.7348441926345609,0.711387900355872,0.542192526602328,0.2727882037533511,440.83,2,0.5227592672870062,0.2004568273473634
0.6603399433427762,0.7330960854092526,0.4041078940856231,0.5369973190348527,436.56,2,0.48409262750395693,0.35460077922669736
0.5940509915014165,0.6597864768683274,0.4677060133630313,0.6684986595174265,446.12,2,0.39194681076285626,0.39712229150369505
0.7787535410764873,0.7850533807829182,0.4258846820094071,0.3770777479892761,429.42,1,0.6113631002187655,0.2936506315077961
0.1756373937677053,0.2608540925266904,0.9512496906706254,0.7969168900804291,477.84,4,0.04581573296502775,0.13996840562319143
0.418413597733711,0.2250889679715302,0.7574857708488025,0.4635388739946381,464.03,3,0.09418028489913599,0.19395096795752986
0.4325779036827196,0.596085409252669,0.5728780004949279,0.8297587131367292,449.98,2,0.2578533767503755,0.35893528469115743
0.4456090651558074,0.3419928825622775,0.5857461024498889,0.7163538873994639,465.51,3,0.1523951286885163,0.3192137860848036
0.711614730878187,0.5612099644128113,0.3306112348428627,0.7001340482573728,444.7,2,0.39936527779177966,0.49822570232932595
0.5866855524079321,0.7466192170818503,0.4580549368968079,0.5447721179624665,443.49,2,0.4380307078120431,0.3196099309632488
0.3305949008498584,0.3704626334519573,0.6250927988121759,0.8420911528150135,464.58,3,0.12247305757462724,0.2783910411714223
0.2050991501416431,0.2604982206405694,0.5590200445434306,0.7419571045576407,472.41,4,0.053427963666791006,0.15217477158632634
0.513314447592068,0.5567615658362989,0.688195991091316,0.4994638069705094,456.53,3,0.28579375560775455,0.25638198816729835
0.7895184135977338,0.6934163701067614,0.4531056669141335,0.4312332439678284,441.79,2,0.5474649924893893,0.3404665866680844
0.8133144475920681,0.795017793594306,0.4387527839643681,0.3875335120643432,431.14,2,0.6465994576230177,0.31518660428802536
0.3039660056657224,0.2747330960854092,0.7837169017569927,0.5819034852546918,479.65,4,0.08350952184125895,0.17687887809583128
0.7305949008498585,0.7774021352313166,0.271714922049,0.2205093833780161,436.08,2,0.567966035909792,0.1611030310855251
0.4722379603399434,0.3758007117437721,0.3622865627319989,0.7642091152815014,461.49,3,0.17746736160817797,0.36088855387372887
0.3804532577903683,0.4135231316725979,0.3511507052709746,0.8167560321715819,459.85,3,0.15732622261651533,0.3107374932596132
0.0736543909348442,0.2973309608540925,0.3130413264043561,0.5802949061662197,488.36,4,0.021899730827780187,0.042741267876265476
0.3968838526912182,0.3473309608540925,0.635981192774068,0.714745308310992,461.9,3,0.1378500499027149,0.2836708716554391
0.6470254957507082,0.8375444839857652,0.3736698836921555,0.8644772117962467,437.59,2,0.5419126349641609,0.5593387965276565
0.4875354107648725,0.4868327402135231,0.8054936896807767,0.3530831099195711,461.57,3,0.23734819997378845,0.17214051902877672
0.6093484419263456,0.7788256227758005,0.4419698094531057,0.8884718498659518,435.27,2,0.47457617977074984,0.5413889374112358
0.628328611898017,0.7608540925266903,0.4956693887651582,0.6048257372654158,437.14,2,0.4780663958142208,0.38002931593617345
0.2354107648725212,0.2597864768683274,0.8188567186340023,0.979490616621984,471.6,4,0.06115653322311049,0.23058263524443867
0.3036827195467422,0.3238434163701068,0.542192526602328,0.6499999999999999,469.23,3,0.09834564939058199,0.1973937677053824
0.4617563739376771,0.4754448398576512,0.2380598861667913,0.9990616621983917,449.99,2,0.21953968526004858,0.4613230904768778
0.6552407932011333,0.5998220640569395,0.3959415986142041,0.7939678284182308,440.12,2,0.39302788503221,0.5202401096689429
0.824645892351275,0.6087188612099644,0.4449393714427145,0.4942359249329759,440.96,2,0.5019775084935431,0.4075696253484117
0.3079320113314448,0.3496441281138789,0.5189309576837431,0.7734584450402147,448.69,2,0.10766661962033611,0.23817261466252507
0.6685552407932012,0.731850533807829,0.523880227666421,0.3422252010723861,449.2,2,0.489282509854526,0.22879645170845075
0.3487252124645892,0.2498220640569394,0.3744122741895594,0.6821715817694372,468.63,3,0.08711925236659841,0.23789042978985186
0.7512747875354108,0.7046263345195728,0.1687701064093083,0.5911528150134049,427.42,1,0.5293679997580474,0.44411820550015574
0.3671388101983003,0.4233096085409252,0.684731502103439,0.733378016085791,467.72,3,0.15541338602522353,0.26925153225132725
0.7702549575070822,0.8071174377224198,0.4112843355605058,0.56514745308311,437.55,2,0.6216862076961075,0.4353076274597666
0.4592067988668556,0.4345195729537366,0.2714674585498642,0.9990616621983917,451.41,3,0.1995343421410785,0.4587759077687233
0.2759206798866856,0.2711743772241993,0.5332838406335085,0.8243967828418233,475.14,4,0.07482261853154962,0.22746812081811218
0.3824362606232295,0.4873665480427046,0.7998020292006949,0.3975871313672922,460.77,3,0.18638664018630346,0.15205173579202394
0.2988668555240794,0.2201067615658362,0.7045285820341505,0.5347184986595175,470.39,4,0.06578261570876975,0.15980963628492664
0.4997167138810198,0.5976868327402135,0.6161841128433565,0.9101876675603218,445.1,2,0.2986740999868942,0.4548359902482741
0.7150141643059491,0.754982206405694,0.4479089334323198,0.6140750670241288,443.89,2,0.5398229713790289,0.43907237086937717
0.2243626062322946,0.2644128113879003,0.4600346448898804,0.8353887399463806,481.42,4,0.05932434748419745,0.18742999491148254
0.2634560906515581,0.2160142348754448,0.5144766146993334,0.6449061662198392,473.32,4,0.05691026584537215,0.16990445738936277
0.3172804532577904,0.288612099644128,0.6911655530809249,0.7084450402144773,464.64,3,0.0915709777907715,0.2247757634674829
0.2818696883852691,0.2775800711743772,0.7505567928730521,0.7473190348525471,475.18,4,0.07824140816388253,0.2106465834782675
0.446742209631728,0.253914590747331,0.2957188814649854,0.7355227882037536,467.33,3,0.11343436532819857,0.32858907563663436
0.7288951841359774,0.4638790035587188,0.4803266518188565,0.392225201072386,439.8,2,0.33811917171574607,0.2858910601584276
0.7926345609065156,0.9218861209964412,0.4154912150457797,0.5152815013404826,432.84,2,0.730718800721825,0.40842992655826355
0.3405099150141644,0.2640569395017794,0.5045780747339776,0.8697050938337803,465.53,3,0.08991400602865125,0.29614320758872636
0.856657223796034,0.9231316725978644,0.3754021281860922,0.5567024128686329,432.49,2,0.790807415845876,0.4769031434885966
0.7458923512747876,0.9163701067615658,0.1932689928235618,0.5979892761394103,434.68,2,0.6835134535703125,0.446035627216733
0.9150141643059492,0.8576512455516013,0.3434793367978237,0.2729222520107239,432.78,2,0.7847630377143548,0.24972772634409018
0.5954674220963173,0.8083629893238434,0.3333333333333357,0.8915549597855228,438.0,2,0.4813538253707419,0.5308919335606711
0.5447592067988669,0.3927046263345195,0.3528829497649113,0.5262734584450401,450.27,3,0.2139294607482383,0.28669231178181653
0.2997167138810199,0.2738434163701068,0.5731254639940602,0.7553619302949062,475.96,4,0.0820754488724003,0.22639459553881328
0.7334277620396601,0.8341637010676154,0.4486513239297203,0.5635388739946381,434.56,2,0.6117988164487411,0.4133150551762374
0.4195467422096318,0.2603202846975089,0.3509032417718423,0.6914209115281502,463.74,3,0.10921652737592372,0.29008339092724944
0.6645892351274788,0.7421708185053378,0.3328384063350675,0.5467828418230563,445.81,2,0.4932387366043974,0.3633859906280142
0.218413597733711,0.2829181494661921,0.6844840386043067,0.860187667560322,475.44,4,0.0617931708890748,0.18787668319801928
0.4512747875354108,0.5866548042704626,0.5112595892105922,0.7538873994638071,446.01,2,0.26474252215378097,0.3402103760186529
0.5974504249291784,0.4259786476868327,0.2613214550853762,0.7424932975871315,441.77,2,0.25450112407125497,0.4436029361504986
0.3696883852691218,0.3163701067615658,0.6513239297203697,0.9863270777479892,461.14,3,0.11695835391610293,0.3646336647198657
0.7053824362606234,0.7275800711743771,0.3766394456817643,0.7201072386058982,435.41,2,0.5132222031796598,0.5079509983367385
0.3288951841359774,0.3113879003558718,0.5194258846820112,0.7985254691689008,473.27,4,0.10241398082525985,0.26263118121957335
0.6801699716713882,0.836832740213523,0.2600841375897076,0.8146112600536193,432.98,2,0.5691885012047221,0.554074117673864
0.3776203966005667,0.3354092526690391,0.6701311556545448,0.7815013404825739,463.1,3,0.12665737501638222,0.2951108461369041
0.2368271954674221,0.2813167259786476,0.6357337292749357,0.8332439678284183,478.04,4,0.0666234512516004,0.19733483204095117
0.7260623229461758,0.7158362989323844,0.4422172729522415,0.5778820375335121,441.08,2,0.5197417660520401,0.41957837456045094
0.6269121813031162,0.6734875444839857,0.5105171987131918,0.7715817694369975,440.15,2,0.422217545592935,0.4837140101314662
0.661473087818697,0.8713523131672597,0.536005939123978,0.6855227882037536,436.15,2,0.5763761051687115,0.4534548754832195
